"check_type","repo_path","status","original_path","copied_status","notes"
"manifest_listed_file_exists","validation_data/uv_absorbance_values/fig5b_release_uv_replicate_counts.csv","PASS","D:\Claude code\nature_comm_figures\outputs\qc\fig5b_release_uv_replicate_counts.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/uv_absorbance_values/fig5b_release_uv_template.csv","PASS","D:\Claude code\nature_comm_figures\data_templates\fig5b_release_uv_template.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/uv_absorbance_values/fig5b_uv_qc.csv","PASS","D:\Claude code\nature_comm_figures\outputs\qc\fig5b_uv_qc.csv","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/uv_absorbance_values/methylene_blue_uv_absorbance.xlsx","PASS","E:\桌面\办公\符\论文\药学大模型推进\紫外记录\output\0417-紫外-亚甲蓝-标准粘度.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/uv_absorbance_values/methylene_blue_uv_absorbance_10.xlsx","PASS","E:\桌面\办公\符\论文\药学大模型推进\紫外记录\output\0521-紫外-亚甲蓝-低粘度-2.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/uv_absorbance_values/methylene_blue_uv_absorbance_11.xlsx","PASS","E:\桌面\办公\符\论文\药学大模型推进\紫外记录\output\0522-紫外-亚甲蓝-高粘度.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/uv_absorbance_values/methylene_blue_uv_absorbance_12.xlsx","PASS","E:\桌面\办公\符\论文\药学大模型推进\紫外记录\output\0522-紫外-亚甲蓝-高粘度-2.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/uv_absorbance_values/methylene_blue_uv_absorbance_13.xlsx","PASS","E:\桌面\办公\符\论文\药学大模型推进\紫外记录\output\0523-紫外-亚甲蓝-GPTS.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/uv_absorbance_values/methylene_blue_uv_absorbance_14.xlsx","PASS","E:\桌面\办公\符\论文\药学大模型推进\紫外记录\output\0524-紫外-亚甲蓝-Gemini.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/uv_absorbance_values/methylene_blue_uv_absorbance_15.xlsx","PASS","E:\桌面\办公\符\论文\药学大模型推进\紫外记录\output\0524-紫外-亚甲蓝-GPTS.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/uv_absorbance_values/methylene_blue_uv_absorbance_16.xlsx","PASS","E:\桌面\办公\符\论文\药学大模型推进\紫外记录\output\0525-紫外-亚甲蓝-Gemini.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/uv_absorbance_values/methylene_blue_uv_absorbance_17.xlsx","PASS","E:\桌面\办公\符\论文\药学大模型推进\紫外记录\output\0525-紫外-亚甲蓝-Qwen.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/uv_absorbance_values/methylene_blue_uv_absorbance_18.xlsx","PASS","E:\桌面\办公\符\论文\药学大模型推进\紫外记录\output\0526-紫外-亚甲蓝-Qwen.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/uv_absorbance_values/methylene_blue_uv_absorbance_2.xlsx","PASS","E:\桌面\办公\符\论文\药学大模型推进\紫外记录\output\0418-紫外亚甲蓝-低粘度.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/uv_absorbance_values/methylene_blue_uv_absorbance_3.xlsx","PASS","E:\桌面\办公\符\论文\药学大模型推进\紫外记录\output\0420-紫外亚甲蓝-高粘度.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/uv_absorbance_values/methylene_blue_uv_absorbance_4.xlsx","PASS","E:\桌面\办公\符\论文\药学大模型推进\紫外记录\output\0421-紫外-亚甲蓝-标准粘度.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/uv_absorbance_values/methylene_blue_uv_absorbance_5.xlsx","PASS","E:\桌面\办公\符\论文\药学大模型推进\紫外记录\output\0426-紫外-亚甲蓝-GPTs.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/uv_absorbance_values/methylene_blue_uv_absorbance_6.xlsx","PASS","E:\桌面\办公\符\论文\药学大模型推进\紫外记录\output\0427-紫外-亚甲蓝-Gemini.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/uv_absorbance_values/methylene_blue_uv_absorbance_7.xlsx","PASS","E:\桌面\办公\符\论文\药学大模型推进\紫外记录\output\0428-紫外-亚甲蓝-Qwen.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/uv_absorbance_values/methylene_blue_uv_absorbance_8.xlsx","PASS","E:\桌面\办公\符\论文\药学大模型推进\紫外记录\output\0520-紫外-亚甲蓝-标准粘度.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/uv_absorbance_values/methylene_blue_uv_absorbance_9.xlsx","PASS","E:\桌面\办公\符\论文\药学大模型推进\紫外记录\output\0521-紫外-亚甲蓝-低粘度.xlsx","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","validation_data/uv_absorbance_values/README.md","PASS","","generated","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","workflows/README.md","PASS","","generated","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","workflows/screenshots/DIS_chatflow_workflow.png","PASS","E:\桌面\办公\符\论文\药学大模型推进\chatflow\DisGPT gpt. Disintegration Workflow（data）-whole-workflow.png","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","workflows/screenshots/TOMO_chatflow_workflow.png","PASS","E:\桌面\办公\符\论文\药学大模型推进\chatflow\DisGPT gpt. Formulation Optimization Workflow（data）-whole-workflow (1).png","copied","Manifest-listed copied/generated file exists."
"manifest_listed_file_exists","workflows/screenshots/TOMO_chatflow_workflow_2.png","PASS","E:\桌面\办公\符\论文\药学大模型推进\图\数据处理\DisGPT gpt. Formulation Optimization Workflow（data）-whole-workflow (1).png","copied","Manifest-listed copied/generated file exists."
"repo_file_has_manifest_entry",".gitignore","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","CITATION.cff","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","docs/README.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","docs/README_2.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","docs/README_3.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","docs/requirements.txt","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/01-ph4.5t-_2mg-_-we127f-side-15min-_-1_0005.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/01-ph4.5t-_2mg-_-we127f-side-15min-_-1_0045.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/01-ph4.5t-_2mg-_-we127f-side-15min-_-1_0090.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/01-ph4.5t-_2mg-_-we127f-side-15min-_-1_0135.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/01-ph4.5t-_2mg-_-we127f-side-15min-_-1_0180.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/01-ph4.5t-_2mg-_-we127f-side-15min-_-1_0225.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/01-ph4.5t-_2mg-_-we127f-side-15min-_-1_0270.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/01-ph4.5t-_2mg-_-we127f-side-15min-_-1_0315.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/01-ph4.5t-_2mg-_-we127f-side-15min-_-1_0360.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/01-ph4.5t-_2mg-_-we127f-side-15min-_-1_0405.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/01-ph4.5t-_2mg-_-we127f-side-15min-_-1_0450.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/01-ph4.5t-_2mg-_-we127f-side-15min-_-1_0495.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/01-ph4.5t-_2mg-_-we127f-side-15min-_-1_0540.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/01-ph4.5t-_2mg-_-we127f-side-15min-_-1_0585.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/01-ph4.5t-_2mg-_-we127f-side-15min-_-1_0630.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/01-ph4.5t-_2mg-_-we127f-side-15min-_-1_0675.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/01-ph4.5t-_2mg-_-we127f-side-15min-_-1_0720.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/01-ph4.5t-_2mg-_-we127f-side-15min-_-1_0765.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/01-ph4.5t-_2mg-_-we127f-side-15min-_-1_0810.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/01-ph4.5t-_2mg-_-we127f-side-15min-_-1_0855.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/231014-01-ph6.8t-_10mg-_-24h-side-750x-0_0000.500.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/231014-01-ph6.8t-_10mg-_-24h-side-750x-0_0006.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/231014-01-ph6.8t-_10mg-_-24h-side-750x-0_0012.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/231014-01-ph6.8t-_10mg-_-24h-side-750x-0_0018.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/231014-01-ph6.8t-_10mg-_-24h-side-750x-0_0024.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/231014-01-ph6.8t-_10mg-_-24h-side-750x-0_0030.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/231014-01-ph6.8t-_10mg-_-24h-side-750x-0_0036.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/231014-01-ph6.8t-_10mg-_-24h-side-750x-0_0042.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/231014-01-ph6.8t-_10mg-_-24h-side-750x-0_0048.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/231014-01-ph6.8t-_10mg-_-24h-side-750x-0_0054.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/231014-01-ph6.8t-_10mg-_-24h-side-750x-0_0060.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/231014-01-ph6.8t-_10mg-_-24h-side-750x-0_0066.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/231014-01-ph6.8t-_10mg-_-24h-side-750x-0_0072.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/231014-01-ph6.8t-_10mg-_-24h-side-750x-0_0078.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/231014-01-ph6.8t-_10mg-_-24h-side-750x-0_0084.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/231014-01-ph6.8t-_10mg-_-24h-side-750x-0_0090.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/231014-01-ph6.8t-_10mg-_-24h-side-750x-0_0096.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/231014-01-ph6.8t-_10mg-_-24h-side-750x-0_0102.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/231014-01-ph6.8t-_10mg-_-24h-side-750x-0_0108.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_images/231014-01-ph6.8t-_10mg-_-24h-side-750x-0_0114.000.jpg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_markdown_outputs/chatflow/gliclazide/rep01/mechanism_answer.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_markdown_outputs/chatflow/gliclazide/rep01/optimization_answer.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_markdown_outputs/chatflow/gliclazide/rep01/optimization_report.docx","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_markdown_outputs/chatflow/gliclazide/rep02/mechanism_answer.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_markdown_outputs/chatflow/gliclazide/rep02/optimization_answer.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_markdown_outputs/chatflow/gliclazide/rep02/optimization_report.docx","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_markdown_outputs/chatflow/gliclazide/rep02/transcript.json","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_markdown_outputs/chatflow/gliclazide/rep03/mechanism_answer.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_markdown_outputs/chatflow/gliclazide/rep03/optimization_answer.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","example_data/example_markdown_outputs/chatflow/gliclazide/rep03/optimization_report.docx","PASS","","present","Repository file has manifest entry."
